broker_name,ticker,date,open,high,low,close,adj_close,volume
BrokerA,AAPL,2024-01-29,192.00999450683594,192.1999969482422,189.5800018310547,191.72999572753906,189.93624877929688,47145600
BrokerA,AAPL,2024-01-30,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,186.28076171875,55859400
BrokerA,AAPL,2024-01-31,187.0399932861328,187.10000610351562,184.35000610351562,184.39999389648438,182.67481994628906,55467800
BrokerA,AAPL,2024-02-01,183.99000549316406,186.9499969482422,183.82000732421875,186.86000061035156,185.11180114746094,64885400
BrokerA,AAPL,2024-02-02,179.86000061035156,187.3300018310547,179.25,185.85000610351562,184.1112518310547,102551700
BrokerA,AAPL,2024-02-05,188.14999389648438,189.25,185.83999633789062,187.67999267578125,185.9241180419922,69668800
BrokerA,AAPL,2024-02-06,186.86000061035156,189.30999755859375,186.77000427246094,189.3000030517578,187.5290069580078,43490800
BrokerA,AAPL,2024-02-07,190.63999938964844,191.0500030517578,188.61000061035156,189.41000366210938,187.63796997070312,53439000
BrokerA,AAPL,2024-02-08,189.38999938964844,189.5399932861328,187.35000610351562,188.32000732421875,186.5581512451172,40962000
BrokerA,AAPL,2024-02-09,188.64999389648438,189.99000549316406,188.0,188.85000610351562,187.32192993164062,45155200
BrokerA,AAPL,2024-02-12,188.4199981689453,188.6699981689453,186.7899932861328,187.14999389648438,185.6356658935547,41781900
BrokerA,AAPL,2024-02-13,185.77000427246094,186.2100067138672,183.50999450683594,185.0399932861328,183.54275512695312,56529500
BrokerA,AAPL,2024-02-14,185.32000732421875,185.52999877929688,182.44000244140625,184.14999389648438,182.65997314453125,54630500
BrokerA,AAPL,2024-02-15,183.5500030517578,184.49000549316406,181.35000610351562,183.86000061035156,182.37229919433594,65434500
BrokerA,AAPL,2024-02-16,183.4199981689453,184.85000610351562,181.6699981689453,182.30999755859375,180.83482360839844,49752500
BrokerA,AAPL,2024-02-20,181.7899932861328,182.42999267578125,180.0,181.55999755859375,180.0908966064453,53665600
BrokerA,AAPL,2024-02-21,181.94000244140625,182.88999938964844,180.66000366210938,182.32000732421875,180.8447723388672,41371400
BrokerA,AAPL,2024-02-22,183.47999572753906,184.9600067138672,182.4600067138672,184.3699951171875,182.87815856933594,52292200
BrokerA,AAPL,2024-02-23,185.00999450683594,185.0399932861328,182.22999572753906,182.52000427246094,181.0431365966797,45119700
BrokerA,AAPL,2024-02-26,182.24000549316406,182.75999450683594,180.64999389648438,181.16000366210938,179.6941680908203,40867400
BrokerA,AAPL,2024-02-27,181.10000610351562,183.9199981689453,179.55999755859375,182.6300048828125,181.15225219726562,54318900
BrokerA,AAPL,2024-02-28,182.50999450683594,183.1199951171875,180.1300048828125,181.4199981689453,179.9520263671875,48953900
BrokerA,AAPL,2024-02-29,181.27000427246094,182.57000732421875,179.52999877929688,180.75,179.2874755859375,136682600
BrokerA,AAPL,2024-03-01,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,178.206298828125,73563100
BrokerA,AAPL,2024-03-04,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,173.68319702148438,81510100
BrokerA,AAPL,2024-03-05,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,168.7434844970703,95132400
BrokerA,AAPL,2024-03-06,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,167.75155639648438,68587700
BrokerA,AAPL,2024-03-07,169.14999389648438,170.72999572753906,168.49000549316406,169.0,167.632568359375,71765100
BrokerA,AAPL,2024-03-08,169.0,173.6999969482422,168.94000244140625,170.72999572753906,169.3485565185547,76267000
BrokerA,AAPL,2024-03-11,172.94000244140625,174.3800048828125,172.0500030517578,172.75,171.3522186279297,60139500
BrokerA,AAPL,2024-03-12,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,171.82830810546875,59825400
BrokerA,AAPL,2024-03-13,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,169.7453155517578,52488700
BrokerA,AAPL,2024-03-14,172.91000366210938,174.30999755859375,172.0500030517578,173.0,171.6001739501953,72913500
BrokerA,AAPL,2024-03-15,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,171.2232208251953,121752700
BrokerA,AAPL,2024-03-18,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,172.31434631347656,75604200
BrokerA,AAPL,2024-03-19,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,174.65525817871094,55215200
BrokerA,AAPL,2024-03-20,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,177.22425842285156,53423100
BrokerA,AAPL,2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,169.9833526611328,106181300
BrokerA,AAPL,2024-03-22,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,170.885986328125,71160100
BrokerA,AAPL,2024-03-25,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,169.4675750732422,54288300
BrokerA,AAPL,2024-03-26,170.0,171.4199981689453,169.5800018310547,169.7100067138672,168.33680725097656,57388400
BrokerA,AAPL,2024-03-27,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,171.9076690673828,60273300
BrokerA,AAPL,2024-03-28,171.75,172.22999572753906,170.50999450683594,171.47999572753906,170.09243774414062,65672700
BrokerA,AAPL,2024-04-01,171.19000244140625,171.25,169.47999572753906,170.02999877929688,168.65420532226562,46240500
BrokerA,AAPL,2024-04-02,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,167.47381591796875,49329500
BrokerA,AAPL,2024-04-03,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,168.2772674560547,47691700
BrokerA,AAPL,2024-04-04,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,167.45399475097656,53704400
BrokerA,AAPL,2024-04-05,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,168.20785522460938,42104800
BrokerA,AAPL,2024-04-08,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,167.0869903564453,37425500
BrokerA,AAPL,2024-04-09,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,168.29710388183594,42373800
BrokerA,AAPL,2024-04-10,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,166.42242431640625,49709300
BrokerA,AAPL,2024-04-11,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,173.6236572265625,91070300
BrokerA,AAPL,2024-04-12,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,175.1214599609375,101670900
BrokerA,AAPL,2024-04-15,175.36000061035156,176.6300048828125,172.5,172.69000244140625,171.2926788330078,73531800
BrokerA,AAPL,2024-04-16,171.75,173.75999450683594,168.27000427246094,169.3800048828125,168.0094451904297,73711200
BrokerA,AAPL,2024-04-17,169.61000061035156,170.64999389648438,168.0,168.0,166.640625,50901200
BrokerA,AAPL,2024-04-18,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,165.68838500976562,43122900
BrokerA,AAPL,2024-04-19,166.2100067138672,166.39999389648438,164.0800018310547,165.0,163.66490173339844,68149400
BrokerA,AAPL,2024-04-22,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,164.49810791015625,48116400
BrokerA,AAPL,2024-04-23,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,165.54953002929688,49537800
BrokerA,AAPL,2024-04-24,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,167.65237426757812,48251800
BrokerA,AAPL,2024-04-25,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,168.5153350830078,50558300
BrokerA,AAPL,2024-04-26,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,167.9300994873047,44838400
BrokerA,AAPL,2024-04-29,173.3699951171875,176.02999877929688,173.10000610351562,173.5,172.0961151123047,68169400
BrokerA,AAPL,2024-04-30,173.3300018310547,174.99000549316406,170.0,170.3300018310547,168.95176696777344,65934800
BrokerA,AAPL,2024-05-01,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,167.9300994873047,50383100
BrokerA,AAPL,2024-05-02,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,171.62994384765625,94214900
BrokerA,AAPL,2024-05-03,186.64999389648438,187.0,182.66000366210938,183.3800048828125,181.8961944580078,163224100
BrokerA,AAPL,2024-05-06,182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,180.2397003173828,78569700
BrokerA,AAPL,2024-05-07,183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,180.92410278320312,77305800
BrokerA,AAPL,2024-05-08,182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,181.26136779785156,45057100
BrokerA,AAPL,2024-05-09,182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,183.07655334472656,48983000
BrokerA,AAPL,2024-05-10,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,181.8151397705078,50759500
BrokerA,AAPL,2024-05-13,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,185.02334594726562,72044800
BrokerA,AAPL,2024-05-14,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,186.16554260253906,52393600
BrokerA,AAPL,2024-05-15,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,188.44012451171875,70400000
BrokerA,AAPL,2024-05-16,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,188.55929565429688,52845200
BrokerA,AAPL,2024-05-17,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,188.58909606933594,41282900
BrokerA,AAPL,2024-05-20,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,189.75120544433594,44361300
BrokerA,AAPL,2024-05-21,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,191.05238342285156,42309400
BrokerA,AAPL,2024-05-22,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,189.61216735839844,34648500
BrokerA,AAPL,2024-05-23,190.97999572753906,191.0,186.6300048828125,186.8800048828125,185.61929321289062,51005900
BrokerA,AAPL,2024-05-24,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,188.6983642578125,36327000
BrokerA,AAPL,2024-05-28,191.50999450683594,193.0,189.10000610351562,189.99000549316406,188.7082977294922,52280100
BrokerA,AAPL,2024-05-29,189.61000061035156,192.25,189.50999450683594,190.2899932861328,189.0063018798828,53068000
BrokerA,AAPL,2024-05-30,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,189.99952697753906,49889100
BrokerA,AAPL,2024-05-31,191.44000244140625,192.57000732421875,189.91000366210938,192.25,190.9530792236328,75158300
BrokerA,AAPL,2024-06-03,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,192.72103881835938,50080500
BrokerA,AAPL,2024-06-04,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,193.0388946533203,47471400
BrokerA,AAPL,2024-06-05,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,194.5486297607422,54156800
BrokerA,AAPL,2024-06-06,195.69000244140625,196.5,194.1699981689453,194.47999572753906,193.1680145263672,41181800
BrokerA,AAPL,2024-06-07,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,195.56175231933594,53103900
BrokerA,AAPL,2024-06-10,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,191.8171844482422,97010200
BrokerA,AAPL,2024-06-11,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,205.75253295898438,172373300
BrokerA,AAPL,2024-06-12,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,211.6326141357422,198134300
BrokerA,AAPL,2024-06-13,214.74000549316406,216.75,211.60000610351562,214.24000549316406,212.7947235107422,97862700
BrokerA,AAPL,2024-06-14,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,211.0565185546875,70122700
BrokerA,AAPL,2024-06-17,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,215.20831298828125,93728300
BrokerA,AAPL,2024-06-18,217.58999633789062,218.6300048828125,213.0,214.2899932861328,212.8443603515625,79943300
BrokerA,AAPL,2024-06-20,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,208.26547241210938,86172500
BrokerA,AAPL,2024-06-21,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,206.0902557373047,241805100
BrokerA,AAPL,2024-06-24,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,206.7358856201172,80727000
BrokerA,AAPL,2024-06-25,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,207.65960693359375,55549700
BrokerA,AAPL,2024-06-26,211.5,214.86000061035156,210.63999938964844,213.25,211.8114013671875,66213200
BrokerA,AAPL,2024-06-27,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,212.65567016601562,49772700
BrokerA,AAPL,2024-06-28,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,209.19912719726562,82542700
BrokerA,AAPL,2024-07-01,212.08999633789062,217.50999450683594,211.9199981689453,216.75,215.28778076171875,60402900
BrokerA,AAPL,2024-07-02,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,218.7840576171875,58046200
BrokerA,AAPL,2024-07-03,220.0,221.5500030517578,219.02999877929688,221.5500030517578,220.05540466308594,37369800
BrokerA,AAPL,2024-07-05,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,224.81307983398438,60412400
BrokerA,AAPL,2024-07-08,227.08999633789062,227.85000610351562,223.25,227.82000732421875,226.28309631347656,59085900
BrokerA,AAPL,2024-07-09,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,227.1372833251953,48076100
BrokerA,AAPL,2024-07-10,229.3000030517578,233.0800018310547,229.25,232.97999572753906,231.40829467773438,62627700
BrokerA,AAPL,2024-07-11,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,226.0347900390625,64710600
BrokerA,AAPL,2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,228.98475646972656,53046500
BrokerA,AAPL,2024-07-15,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,232.81871032714844,62631300
BrokerA,AAPL,2024-07-16,235.0,236.27000427246094,232.3300018310547,234.82000732421875,233.23585510253906,43234300
BrokerA,AAPL,2024-07-17,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,227.33595275878906,57345900
BrokerA,AAPL,2024-07-18,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,222.66763305664062,66034600
BrokerA,AAPL,2024-07-19,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,222.79678344726562,49151500
BrokerA,AAPL,2024-07-22,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,222.44915771484375,48201800
BrokerA,AAPL,2024-07-23,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,223.49208068847656,39960300
BrokerA,AAPL,2024-07-24,224.0,224.8000030517578,217.1300048828125,218.5399932861328,217.06570434570312,61777600
BrokerA,AAPL,2024-07-25,218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,216.0227813720703,51391200
BrokerA,AAPL,2024-07-26,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,216.48963928222656,41601300
BrokerA,AAPL,2024-07-29,216.9600067138672,219.3000030517578,215.75,218.24000549316406,216.76776123046875,36311800
BrokerA,AAPL,2024-07-30,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,217.32394409179688,41643800
BrokerA,AAPL,2024-07-31,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,220.58181762695312,50036300
BrokerA,AAPL,2024-08-01,224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,216.8869171142578,62501000
BrokerA,AAPL,2024-08-02,219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,218.37680053710938,105568600
BrokerA,AAPL,2024-08-05,199.08999633789062,213.5,196.0,209.27000427246094,207.85821533203125,119548600
BrokerA,AAPL,2024-08-06,205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,205.83200073242188,69660500
BrokerA,AAPL,2024-08-07,206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,208.404541015625,63516400
BrokerA,AAPL,2024-08-08,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,211.8709716796875,47161100
BrokerA,AAPL,2024-08-09,212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,214.78123474121094,42201600
BrokerA,AAPL,2024-08-12,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,216.31260681152344,38028100
BrokerA,AAPL,2024-08-13,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,220.0316925048828,44155300
BrokerA,AAPL,2024-08-14,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,220.47914123535156,41960600
BrokerA,AAPL,2024-08-15,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,223.4623565673828,46414000
BrokerA,AAPL,2024-08-16,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,224.78494262695312,44340200
BrokerA,AAPL,2024-08-19,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,224.6258087158203,40687800
BrokerA,AAPL,2024-08-20,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,225.24234008789062,30299000
BrokerA,AAPL,2024-08-21,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,225.13296508789062,34765500
BrokerA,AAPL,2024-08-22,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,223.2734375,43695300
BrokerA,AAPL,2024-08-23,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,225.5705108642578,38677300
BrokerA,AAPL,2024-08-26,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,225.90859985351562,30602200
BrokerA,AAPL,2024-08-27,226.0,228.85000610351562,224.88999938964844,228.02999877929688,226.75384521484375,35934600
BrokerA,AAPL,2024-08-28,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,225.22247314453125,38052200
BrokerA,AAPL,2024-08-29,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,228.50399780273438,51906300
BrokerA,AAPL,2024-08-30,230.19000244140625,230.39999389648438,227.47999572753906,229.0,227.71841430664062,52990800
BrokerA,AAPL,2024-09-03,228.5500030517578,229.0,221.1699981689453,222.77000427246094,221.52330017089844,50190600
BrokerA,AAPL,2024-09-04,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,219.61402893066406,43840200
BrokerA,AAPL,2024-09-05,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,221.13546752929688,36615400
BrokerA,AAPL,2024-09-06,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,219.58419799804688,48423000
BrokerA,AAPL,2024-09-09,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,219.6737060546875,67180000
BrokerA,AAPL,2024-09-10,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,218.87814331054688,51591000
BrokerA,AAPL,2024-09-11,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,221.41390991210938,44587100
BrokerA,AAPL,2024-09-12,222.5,223.5500030517578,219.82000732421875,222.77000427246094,221.52330017089844,37455600
BrokerA,AAPL,2024-09-13,223.5800018310547,224.0399932861328,221.91000366210938,222.5,221.2548065185547,36766600
BrokerA,AAPL,2024-09-16,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,215.10939025878906,59357400
BrokerA,AAPL,2024-09-17,215.75,216.89999389648438,214.5,216.7899932861328,215.57675170898438,45519300
BrokerA,AAPL,2024-09-18,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,219.45492553710938,59894900
BrokerA,AAPL,2024-09-19,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,227.5891571044922,66781300
BrokerA,AAPL,2024-09-20,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,226.92288208007812,318679900
BrokerA,AAPL,2024-09-23,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,225.20257568359375,54146000
BrokerA,AAPL,2024-09-24,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,226.0975341796875,43556100
BrokerA,AAPL,2024-09-25,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,225.10311889648438,42308700
BrokerA,AAPL,2024-09-26,227.3000030517578,228.5,225.41000366210938,227.52000427246094,226.24668884277344,36636700
BrokerA,AAPL,2024-09-27,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,226.51516723632812,34026000
BrokerA,AAPL,2024-09-30,230.0399932861328,233.0,229.64999389648438,233.0,231.69601440429688,54541900
BrokerA,AAPL,2024-10-01,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,224.9440460205078,63285000
BrokerA,AAPL,2024-10-02,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,225.51083374023438,32880600
BrokerA,AAPL,2024-10-03,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,224.40704345703125,34044200
BrokerA,AAPL,2024-10-04,227.89999389648438,228.0,224.1300048828125,226.8000030517578,225.53073120117188,37245100
BrokerA,AAPL,2024-10-07,224.5,225.69000244140625,221.3300018310547,221.69000244140625,220.4493408203125,39505400
BrokerA,AAPL,2024-10-08,224.3000030517578,225.97999572753906,223.25,225.77000427246094,224.50650024414062,31855700
BrokerA,AAPL,2024-10-09,225.22999572753906,229.75,224.8300018310547,229.5399932861328,228.25538635253906,33591100
BrokerA,AAPL,2024-10-10,227.77999877929688,229.5,227.1699981689453,229.0399932861328,227.7581787109375,28183500
BrokerA,AAPL,2024-10-11,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,226.2765350341797,31759200
BrokerA,AAPL,2024-10-14,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,230.00555419921875,39882100
BrokerA,AAPL,2024-10-15,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,232.54127502441406,64751400
BrokerA,AAPL,2024-10-16,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,230.48284912109375,34082200
BrokerA,AAPL,2024-10-17,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,230.8507843017578,32993800
BrokerA,AAPL,2024-10-18,236.17999267578125,236.17999267578125,234.00999450683594,235.0,233.68484497070312,46431500
BrokerA,AAPL,2024-10-21,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,235.1565399169922,36254500
BrokerA,AAPL,2024-10-22,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,234.5400390625,38846600
BrokerA,AAPL,2024-10-23,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,229.46856689453125,52287000
BrokerA,AAPL,2024-10-24,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,229.27963256835938,31109500
BrokerA,AAPL,2024-10-25,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,230.1149444580078,38802300
BrokerA,AAPL,2024-10-28,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,232.09378051757812,36087100
BrokerA,AAPL,2024-10-29,233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,232.36228942871094,35417200
BrokerA,AAPL,2024-10-30,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,228.81227111816406,47070900
BrokerA,AAPL,2024-10-31,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,224.64572143554688,64370100
BrokerA,AAPL,2024-11-01,220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,221.66250610351562,65276700
BrokerA,AAPL,2024-11-04,220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,220.7675323486328,44944500
BrokerA,AAPL,2024-11-05,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,222.199462890625,28111300
BrokerA,AAPL,2024-11-06,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,221.4735565185547,54561100
BrokerA,AAPL,2024-11-07,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,226.2069091796875,42137700
BrokerA,AAPL,2024-11-08,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,225.93814086914062,38328800
BrokerA,AAPL,2024-11-11,225.0,225.6999969482422,221.5,224.22999572753906,223.22042846679688,42005600
BrokerA,AAPL,2024-11-12,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,223.22042846679688,40398300
BrokerA,AAPL,2024-11-13,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,224.10643005371094,48566200
BrokerA,AAPL,2024-11-14,225.02000427246094,228.8699951171875,225.0,228.22000122070312,227.19247436523438,44923900
BrokerA,AAPL,2024-11-15,226.39999389648438,226.9199981689453,224.27000427246094,225.0,223.98695373535156,47923700
BrokerA,AAPL,2024-11-18,225.25,229.74000549316406,225.1699981689453,228.02000427246094,226.99337768554688,44633700
BrokerA,AAPL,2024-11-19,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,227.252197265625,36211800
BrokerA,AAPL,2024-11-20,228.05999755859375,229.92999267578125,225.88999938964844,229.0,227.9689483642578,35169600
BrokerA,AAPL,2024-11-21,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,227.49111938476562,42108300
BrokerA,AAPL,2024-11-22,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,228.83502197265625,38168300
BrokerA,AAPL,2024-11-25,231.4600067138672,233.25,229.74000549316406,232.8699951171875,231.82151794433594,90152800
BrokerA,AAPL,2024-11-26,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,234.0016632080078,45986200
